cum_ret,short,long,short1,long2,lg-sh,lg2-sh2
-2.972729675294400,54,60,70,100,6,30
-2.9728051042104900,18,25,110,500,7,390
-2.9728101874630800,60,65,90,125,5,35
-2.9730760886381500,62,65,160,475,3,315
-2.9731749394938500,34,40,200,225,6,25
-2.9732207682557700,82,85,180,250,3,70
-2.9732854738241500,62,65,150,425,3,275
-2.9733168204084900,18,25,180,475,7,295
-2.973510441506440,18,25,100,425,7,325
-2.9735141113756000,30,35,50,300,5,250
-2.973559714879080,18,25,140,225,7,85
-2.973844342880320,62,65,170,375,3,205
-2.9738666317323500,62,65,50,450,3,400
-2.9739853400798800,22,30,120,175,8,55
-2.974031146091900,18,25,60,300,7,240
-2.974077970222150,66,70,50,125,4,75
-2.974267766909850,62,65,170,425,3,255
-2.9744003930509100,92,95,200,250,3,50
-2.9746197630926500,30,35,200,375,5,175
-2.974668231786840,30,35,100,275,5,175
-2.9747634446298700,18,25,160,325,7,165
-2.974979300116610,86,90,150,175,4,25
-2.974998583024680,46,50,130,275,4,145
-2.975023207635270,30,35,50,225,5,175
-2.975064776200570,62,65,80,250,3,170
-2.9752526721623200,28,35,120,150,7,30
-2.9752607846581300,24,30,200,450,6,250
-2.9754973988853700,62,65,130,450,3,320
-2.975998134072620,62,65,60,425,3,365
-2.9761144792400000,18,25,120,500,7,380
-2.9763924245307500,92,95,120,175,3,55
-2.9764889355437100,62,65,60,350,3,290
-2.976638938252510,30,35,110,225,5,115
-2.9767565677105700,18,25,90,350,7,260
-2.9767631961875100,18,25,170,325,7,155
-2.976954856056100,18,25,150,225,7,75
-2.9773487747216300,18,25,50,275,7,225
-2.9773656324739100,86,90,180,200,4,20
-2.9775217740529100,62,65,160,350,3,190
-2.977595296549710,30,35,60,225,5,165
-2.977647033801970,26,35,130,150,9,20
-2.9776850874911700,62,65,100,425,3,325
-2.977922190935330,62,65,120,475,3,355
-2.9779859174826500,62,65,150,450,3,300
-2.977989239701710,88,95,170,175,7,5
-2.9780287751541000,62,65,130,400,3,270
-2.9782404236747000,46,55,90,100,9,10
-2.9782421056601100,56,60,60,150,4,90
-2.978558301719160,18,25,70,375,7,305
-2.9786633575375100,82,85,50,200,3,150
-2.9787320574866200,24,30,100,475,6,375
-2.9788935999444000,62,65,70,500,3,430
-2.979060335889860,46,50,110,325,4,215
-2.97908889452387,40,45,80,175,5,95
-2.979252414316610,18,25,80,275,7,195
-2.9792579348055000,86,90,120,150,4,30
-2.9795313668961700,82,85,100,200,3,100
-2.9795824856534800,44,50,80,125,6,45
-2.979587469474500,62,65,90,450,3,360
-2.979763038872110,62,65,180,425,3,245
-2.9798149013411400,30,35,180,325,5,145
-2.9802609437524400,66,70,200,225,4,25
-2.9808085939309800,30,35,110,400,5,290
-2.980956514330480,62,65,120,400,3,280
-2.981046122660580,24,30,180,475,6,295
-2.9811621911111600,62,65,120,425,3,305
-2.9812593189648400,18,25,70,475,7,405
-2.9813168603378500,82,85,120,200,3,80
-2.981550964940420,18,25,130,400,7,270
-2.981632767708970,62,65,140,400,3,260
-2.9817457197727000,24,30,120,500,6,380
-2.981866979063350,72,75,180,275,3,95
-2.9818757327286900,46,50,160,250,4,90
-2.981883137482140,18,25,190,450,7,260
-2.982293032075300,82,85,180,225,3,45
-2.9823945168437900,24,30,90,475,6,385
-2.9824648952355500,24,30,50,400,6,350
-2.9826057917789900,30,35,190,375,5,185
-2.9827329684240000,30,35,70,300,5,230
-2.982799593314480,30,35,60,275,5,215
-2.982922593859350,62,65,150,400,3,250
-2.983047736974910,46,50,160,225,4,65
-2.9831075086330900,62,65,180,375,3,195
-2.9831661126853800,30,35,70,400,5,330
-2.9831682061609800,18,25,170,375,7,205
-2.983180542745750,30,35,120,350,5,230
-2.983188899155030,32,40,190,200,8,10
-2.983463521951820,46,50,130,300,4,170
-2.983534773065950,30,35,60,450,5,390
-2.9837180251932300,30,35,90,325,5,235
-2.983915328764110,62,65,110,475,3,365
-2.984081203084300,24,30,80,250,6,170
-2.9843843835304900,18,25,130,450,7,320
-2.9845123882380800,18,25,160,400,7,240
-2.984732254344250,62,65,180,450,3,270
-2.9849555882298800,24,30,130,225,6,95
-2.9851031165464900,62,65,70,475,3,405
-2.98512036794836,30,35,100,375,5,275
-2.9851928598445500,18,25,100,225,7,125
-2.9852209810664200,24,30,100,450,6,350
-2.9855142001409500,46,50,120,325,4,205
-2.9855346118864600,24,30,50,475,6,425
-2.9855661149748200,24,30,170,475,6,305
-2.9856726585903800,44,50,50,100,6,50
-2.9857083748761400,46,50,140,325,4,185
-2.985798924323440,24,30,150,500,6,350
-2.9858796270817100,30,35,80,425,5,345
-2.985902292703890,30,35,110,250,5,140
-2.98598909681336,18,25,90,225,7,135
-2.9860488633739200,24,30,90,250,6,160
-2.9861060371348700,18,25,140,500,7,360
-2.98637139603281,18,25,130,500,7,370
-2.986427214423320,18,25,90,450,7,360
-2.9865617368602500,30,35,100,350,5,250
-2.9865928496922800,62,65,200,400,3,200
-2.9865949270981800,92,95,70,150,3,80
-2.9867110747032900,62,65,120,225,3,105
-2.9868464081232500,18,25,120,475,7,355
-2.987343902934040,24,30,70,225,6,155
-2.987357694252000,30,35,110,350,5,240
-2.987408513224280,16,25,80,175,9,95
-2.9875315967573200,24,30,110,500,6,390
-2.9875419217858400,40,45,170,200,5,30
-2.987601401937610,22,30,200,250,8,50
-2.9876229995897200,62,65,150,475,3,325
-2.987890268416260,24,30,60,375,6,315
-2.9879424063877400,30,35,50,250,5,200
-2.988644980669080,62,65,160,300,3,140
-2.9888020498681700,18,25,60,400,7,340
-2.9888345966784200,24,30,120,225,6,105
-2.9889427673413100,18,25,70,250,7,180
-2.9890552626163000,62,65,90,350,3,260
-2.9891594749414800,62,65,160,325,3,165
-2.9892181278438000,62,65,140,450,3,310
-2.9892702937484300,72,75,120,300,3,180
-2.989314157785290,46,50,170,275,4,105
-2.989331963789670,82,85,140,200,3,60
-2.989398637545470,46,50,170,225,4,55
-2.9894695141034000,24,30,160,425,6,265
-2.989470430811860,18,25,140,250,7,110
-2.9897198747296100,40,45,90,175,5,85
-2.9898323419458900,30,35,180,300,5,120
-2.9898843468980400,24,30,190,450,6,260
-2.9899483523659200,30,35,100,300,5,200
-2.9899606916822400,62,65,60,325,3,265
-2.9899662037159100,18,25,170,425,7,255
-2.990152100916410,22,30,70,150,8,80
-2.9901721535475600,24,30,170,400,6,230
-2.9903029765587000,62,65,50,275,3,225
-2.9904884487157900,30,35,50,325,5,275
-2.9905475417804600,30,35,70,325,5,255
-2.990712656601080,24,30,160,475,6,315
-2.9907959181875900,66,70,140,175,4,35
-2.9908202702015600,82,85,160,200,3,40
-2.990914211894610,30,35,100,325,5,225
-2.991134157200190,82,85,50,175,3,125
-2.99136892795327,96,100,160,175,4,15
-2.9915999287450400,46,50,150,200,4,50
-2.991606247041560,62,65,200,300,3,100
-2.9917265140697200,30,35,120,275,5,155
-2.9922406134554600,82,85,130,200,3,70
-2.9922737394735800,72,80,170,175,8,5
-2.992441599399390,24,30,130,500,6,370
-2.9926025806884000,18,25,70,450,7,380
-2.9926518732165400,30,35,140,350,5,210
-2.992765093637920,62,65,190,425,3,235
-2.992942882595290,34,40,90,150,6,60
-2.993114148693080,62,65,200,425,3,225
-2.9931411969595500,18,25,160,475,7,315
-2.99348843338485,30,35,80,400,5,320
-2.993512172138820,18,25,110,475,7,365
-2.9936253526454000,18,25,130,475,7,345
-2.993784301637480,98,105,90,100,7,10
-2.9937955273293800,24,30,60,350,6,290
-2.993826011525770,62,65,110,450,3,340
-2.9938316261036900,24,30,70,500,6,430
-2.9940469630443000,62,65,190,400,3,210
-2.9941254576025900,62,65,70,450,3,380
-2.994222029715750,18,25,130,250,7,120
-2.994258774119250,30,35,190,300,5,110
-2.9944057189747200,18,25,90,400,7,310
-2.994500105822550,70,75,100,125,5,25
-2.9945527152425700,24,30,50,450,6,400
-2.9946400331517200,72,75,150,200,3,50
-2.9953759981060700,18,25,80,225,7,145
-2.995549142012540,62,65,80,450,3,370
-2.995885365246860,18,25,200,400,7,200
-2.9959651040972800,38,45,60,100,7,40
-2.9960246811543700,18,25,200,300,7,100
-2.996083572560960,24,30,120,475,6,355
-2.9961404414693000,62,65,130,425,3,295
-2.9963790474750300,62,65,70,375,3,305
-2.99641572063062,100,105,80,100,5,20
-2.996531378925020,24,30,160,325,6,165
-2.9967195402644700,56,60,80,150,4,70
-2.9967254198052000,96,100,130,150,4,20
-2.996850753204430,50,55,110,150,5,40
-2.9969464975562500,24,30,60,400,6,340
-2.9970026526298000,62,65,100,225,3,125
-2.9972662620602300,36,40,200,500,4,300
-2.9975775565225200,40,45,190,250,5,60
-2.997743719289250,62,65,190,375,3,185
-2.9978543721124200,24,30,60,325,6,265
-2.9979391657564200,62,65,200,350,3,150
-2.99800159849008,24,30,50,500,6,450
-2.9980141529501800,62,65,170,300,3,130
-2.998100612437720,62,65,130,375,3,245
-2.9983788263354500,72,75,60,200,3,140
-2.998400486414580,62,65,150,325,3,175
-2.998460546809310,30,35,80,325,5,245
-2.998671903188420,62,65,60,400,3,340
-2.998694312006220,16,25,50,150,9,100
-2.998854587352780,18,25,150,350,7,200
-2.9988893117821900,30,35,120,375,5,255
-2.999154350145320,62,65,180,400,3,220
-2.9992845083932400,18,25,70,275,7,205
-2.9992859659968300,34,40,140,175,6,35
-2.9994516025080300,72,75,80,200,3,120
-2.9994921409572900,30,35,160,275,5,115
-2.9996073218831000,46,50,130,325,4,195
-2.9996749030723300,62,65,190,350,3,160
-2.9998523274859600,62,65,110,425,3,315
-3.000393645939810,16,25,90,175,9,85
-3.0004605443420000,72,75,180,250,3,70
-3.0004979057536300,18,25,170,300,7,130
-3.0005391833238400,62,65,170,450,3,280
-3.0009367810099000,62,65,150,350,3,200
-3.001067962992740,62,65,80,500,3,420
-3.0011185055527400,62,65,80,225,3,145
-3.001157132817800,62,65,140,425,3,285
-3.001193438973590,18,25,110,450,7,340
-3.001197983571640,82,85,60,175,3,115
-3.0012028544711100,50,55,180,200,5,20
-3.0013482467764400,24,30,100,425,6,325
-3.001405101435480,18,25,180,425,7,245
-3.0014443434870700,18,25,50,300,7,250
-3.001581043266670,62,65,90,425,3,335
-3.0015965398929400,62,65,80,475,3,395
-3.0016193335694100,18,25,90,275,7,185
-3.001656872433680,72,75,200,275,3,75
-3.0017114338904200,62,65,180,350,3,170
-3.001770825045510,18,25,120,250,7,130
-3.002524589409220,18,25,120,425,7,305
-3.002585053700590,18,25,180,400,7,220
-3.0026440249948300,52,60,90,100,8,10
-3.002666323960660,92,95,80,150,3,70
-3.0026844517850200,30,35,70,200,5,130
-3.0028647990098600,28,35,150,175,7,25
-3.0032276966445500,18,25,160,300,7,140
-3.0033726244233200,24,30,170,325,6,155
-3.0036657697674,18,25,150,400,7,250
-3.0040945496229900,18,25,180,450,7,270
-3.0043463830790600,30,35,60,250,5,190
-3.004388330769860,62,65,130,250,3,120
-3.0046535552287800,72,75,170,225,3,55
-3.0047523181459600,24,30,160,350,6,190
-3.0048346455814600,24,30,170,375,6,205
-3.0051389101036900,62,65,90,375,3,285
-3.005147941115860,24,30,50,275,6,225
-3.0053404228677000,34,40,130,175,6,45
-3.005772180030090,24,30,100,225,6,125
-3.0060903031621100,30,35,170,250,5,80
-3.006186009178380,24,30,140,500,6,360
-3.006362391382810,30,35,110,275,5,165
-3.0063955094848200,24,30,70,450,6,380
-3.0066033801981700,24,30,170,425,6,255
-3.006615067520290,18,25,130,425,7,295
-3.0066217951694700,18,25,190,325,7,135
-3.007446163943260,62,65,70,250,3,180
-3.007539970277730,28,35,60,125,7,65
-3.007629739985410,62,65,100,375,3,275
-3.0076350034555200,18,25,120,400,7,280
-3.0078115936519700,18,25,170,450,7,280
-3.0079022104918200,18,25,150,450,7,300
-3.0079807403567100,18,25,50,225,7,175
-3.008003999408540,62,65,140,475,3,335
-3.0080461207376200,62,65,90,225,3,135
-3.0080666100978500,16,25,190,250,9,60
-3.0082781034059300,46,50,120,300,4,180
-3.0086126521973300,18,25,160,375,7,215
-3.0087017186384600,24,30,180,425,6,245
-3.0087314820661100,18,25,80,450,7,370
-3.0088077150923500,36,40,200,475,4,275
-3.0088591183253400,62,65,80,375,3,295
-3.008911734076050,18,25,90,300,7,210
-3.008982857414590,16,25,190,225,9,35
-3.0089926564526400,62,65,140,375,3,235
-3.0090562341288200,40,45,100,175,5,75
-3.0091230995094300,24,30,130,400,6,270
-3.009245237049130,28,35,70,125,7,55
-3.0093500620089800,18,25,200,425,7,225
-3.009350146204930,76,80,80,125,4,45
-3.009690475351060,30,35,150,300,5,150
-3.0098717976706400,18,25,80,375,7,295
-3.0103270290530600,18,25,80,500,7,420
-3.010536041279990,72,75,50,200,3,150
-3.0109504199791000,30,35,110,300,5,190
-3.0111080607572400,40,45,50,150,5,100
-3.0111512878407000,18,25,70,425,7,355
-3.0112738006437400,30,35,130,350,5,220
-3.011352153073090,32,40,60,100,8,40
-3.0117000637749900,62,65,160,375,3,215
-3.0117993892497000,18,25,100,250,7,150
-3.0118146641615500,62,65,80,350,3,270
-3.0120884557308400,30,35,110,375,5,265
-3.0123138442441400,30,35,150,275,5,125
-3.0125440607273700,34,40,50,125,6,75
-3.012897439657380,62,65,180,300,3,120
-3.013001090387490,18,25,80,350,7,270
-3.0133298389456700,74,80,140,150,6,10
-3.0133725135667000,24,30,130,250,6,120
-3.013749958660600,62,65,140,250,3,110
-3.0138522010524700,18,25,90,375,7,285
-3.013999051700780,62,65,60,300,3,240
-3.014194457456420,24,30,160,400,6,240
-3.0143594850422600,18,25,80,475,7,395
-3.0144895652153900,30,35,140,300,5,160
-3.014743182780230,24,30,90,225,6,135
-3.014778478730170,24,30,70,375,6,305
-3.0148197204944000,72,75,110,200,3,90
-3.0148392167342800,24,30,130,475,6,345
-3.0150119240326100,24,30,60,300,6,240
-3.0151177082466000,62,65,150,225,3,75
-3.015336251133630,24,30,70,475,6,405
-3.015540556064700,18,25,140,450,7,310
-3.0155512805319600,18,25,180,325,7,145
-3.0155976411274600,18,25,150,325,7,175
-3.0157020316994100,62,65,70,275,3,205
-3.0157458168421600,30,35,80,300,5,220
-3.015841288612370,60,65,60,100,5,40
-3.0158868327196300,56,60,70,150,4,80
-3.015956728153450,24,30,150,425,6,275
-3.016058744250370,24,30,200,400,6,200
-3.0161329022443700,62,65,140,275,3,135
-3.016174545076330,24,30,90,450,6,360
-3.016218722245560,24,30,90,350,6,260
-3.0165636447093000,18,25,140,275,7,135
-3.0166012205024,82,90,170,175,8,5
-3.016818853758760,24,30,110,475,6,365
-3.01699535850611,62,65,70,425,3,355
-3.0171315431879500,18,25,130,375,7,245
-3.0171448052654900,24,30,200,300,6,100
-3.0171965170811900,18,25,150,475,7,325
-3.0172421039083400,18,25,140,400,7,260
-3.0172749272005500,44,50,160,175,6,15
-3.017848180161600,62,65,100,250,3,150
-3.0178934008251200,18,25,60,225,7,165
-3.0179185392628300,30,35,150,375,5,225
-3.017929931349460,24,30,70,250,6,180
-3.018027749673370,62,65,110,400,3,290
-3.0180463160108900,36,40,180,500,4,320
-3.0181149787114500,62,65,100,400,3,300
-3.018271390183190,24,30,130,450,6,320
-3.018474596360370,18,25,70,350,7,280
-3.018495934493160,24,30,150,225,6,75
-3.018814491843750,62,65,140,225,3,85
-3.018986704304000,46,50,180,275,4,95
-3.0190381161257900,62,65,190,325,3,135
-3.019412753279910,24,30,120,425,6,305
-3.0194514292557500,18,25,50,325,7,275
-3.0195885280052200,76,80,60,100,4,40
-3.0196426654202800,36,40,190,500,4,310
-3.0197039759366000,24,30,90,400,6,310
-3.019748019358960,62,65,180,325,3,145
-3.0198638512379700,46,50,80,200,4,120
-3.0199125480236600,82,85,70,175,3,105
-3.020452373112290,30,35,160,250,5,90
-3.0205672275353900,24,30,170,450,6,280
-3.0208174349096000,30,35,150,250,5,100
-3.0209244215176300,24,30,130,375,6,245
-3.0210317725395400,18,25,50,250,7,200
-3.0211296485480600,62,65,70,350,3,280
-3.021206765519670,18,25,180,375,7,195
-3.02138009908358,18,25,180,350,7,170
-3.02141801129772,18,25,190,350,7,160
-3.021515717256710,62,65,60,500,3,440
-3.0215430579408500,62,65,200,375,3,175
-3.0215811887657200,62,65,120,375,3,255
-3.0216441238858900,24,30,160,375,6,215
-3.021675168326150,72,75,160,200,3,40
-3.0217877710896700,30,35,150,200,5,50
-3.0220021560949200,24,30,80,350,6,270
-3.022003221329920,24,30,110,450,6,340
-3.0220846127824200,62,65,120,250,3,130
-3.0222930022185700,62,65,60,475,3,415
-3.0223491714672000,62,65,140,350,3,210
-3.022638983149570,24,30,190,425,6,235
-3.022712175586590,18,25,140,425,7,285
-3.0227329259538200,72,75,90,200,3,110
-3.022779876227050,24,30,180,450,6,270
-3.0228827482083300,62,65,200,325,3,125
-3.023007708061470,18,25,190,425,7,235
-3.0230363833278100,62,65,80,425,3,345
-3.023245455929190,18,25,70,200,7,130
-3.0233084153022900,68,75,90,100,7,10
-3.0233583140566200,66,70,110,150,4,40
-3.0234227952491900,34,40,110,150,6,40
-3.023603755517530,24,30,150,400,6,250
-3.0236800714056500,16,25,100,175,9,75
-3.0237233135535200,62,65,90,300,3,210
-3.0237653870027200,62,65,100,325,3,225
-3.02387605091397,18,25,200,350,7,150
-3.023927329396630,18,25,140,375,7,235
-3.023988118561540,18,25,100,275,7,175
-3.024024161145270,86,90,80,125,4,45
-3.024316909586120,18,25,100,400,7,300
-3.0243933648673100,62,65,90,325,3,235
-3.024522576763510,26,35,60,100,9,40
-3.0246040659976300,24,30,140,400,6,260
-3.025178788032980,36,40,190,475,4,285
-3.0252963204443300,66,70,180,200,4,20
-3.0253571409098700,24,30,140,250,6,110
-3.0255981550153700,62,65,60,450,3,390
-3.025677143959440,24,30,140,450,6,310
-3.025683108031350,62,65,160,450,3,290
-3.0258399497198000,72,75,190,275,3,85
-3.025868940392180,62,65,80,275,3,195
-3.025988189357370,24,30,130,425,6,295
-3.0262988987716800,62,65,120,350,3,230
-3.026404996450600,62,65,100,275,3,175
-3.0266512048962900,18,25,100,325,7,225
-3.027159520802350,18,25,60,500,7,440
-3.0271884604298800,24,30,90,275,6,185
-3.027408322217050,18,25,190,300,7,110
-3.0275207644056100,96,100,60,100,4,40
-3.0275373182153800,24,30,160,300,6,140
-3.027545227616420,24,30,170,300,6,130
-3.0276603414288300,30,35,160,225,5,65
-3.0278916466368900,48,55,80,100,7,20
-3.028035473643870,62,65,90,275,3,185
-3.028320264932650,24,30,150,475,6,325
-3.0284336543917200,56,60,200,225,4,25
-3.0285324124068400,62,65,110,350,3,240
-3.028679177314110,70,75,70,100,5,30
-3.02881072966755,18,25,60,475,7,415
-3.0288111959255100,64,70,110,125,6,15
-3.0288519998155200,24,30,90,300,6,210
-3.028891156903810,58,65,140,150,7,10
-3.029146363948350,24,30,80,475,6,395
-3.02946672849378,24,30,200,425,6,225
-3.0294982268041600,18,25,190,400,7,210
-3.0295126675861100,36,45,140,150,9,10
-3.0295943472570700,62,65,50,300,3,250
-3.0296363437663400,82,85,190,250,3,60
-3.029639898732990,24,30,120,400,6,280
-3.029791880586350,72,75,180,225,3,45
-3.029837050800890,62,65,110,250,3,140
-3.0298828415543000,18,25,100,375,7,275
-3.030159594256840,18,25,110,425,7,315
-3.0304826107033600,40,45,200,250,5,50
-3.03055863050262,18,25,70,325,7,255
-3.0308527855914500,24,30,80,275,6,195
-3.031076717374420,62,65,100,350,3,250
-3.0311884721232800,46,50,110,200,4,90
-3.0312541284542400,62,65,150,375,3,225
-3.0317774434208500,24,30,70,425,6,355
-3.031878024956720,44,50,90,125,6,35
-3.031983225285700,46,50,180,250,4,70
-3.0320058946052500,18,25,110,225,7,115
-3.0322159893160200,24,30,110,425,6,315
-3.0323166313487000,40,45,190,225,5,35
-3.0326217633103700,18,25,90,425,7,335
-3.0327790688720700,24,30,80,375,6,295
-3.03278364237347,82,85,50,150,3,100
-3.032786068921530,92,95,100,150,3,50
-3.032911397062010,62,65,80,400,3,320
-3.0329116843568100,24,30,80,500,6,420
-3.033105162930910,24,30,80,225,6,145
-3.033346857964250,24,30,140,425,6,285
-3.0335410309180800,24,30,150,350,6,200
-3.0337365585017700,40,45,60,150,5,90
-3.0340677445329600,18,25,140,475,7,335
-3.0340846018671500,60,65,190,200,5,10
-3.034241491286040,64,70,80,100,6,20
-3.034255611884860,24,30,150,450,6,300
-3.0343598654058700,18,25,150,425,7,275
-3.034364000790500,82,85,80,175,3,95
-3.03445888212787,16,25,60,150,9,90
-3.034472492845810,72,75,100,200,3,100
-3.034540037989030,46,50,60,200,4,140
-3.0346320506015600,24,30,100,400,6,300
-3.034639923068880,24,30,180,400,6,220
-3.0349354441396900,30,35,120,325,5,205
-3.0350399140700700,18,25,180,300,7,120
-3.035192480813610,62,65,150,300,3,150
-3.0358518592550100,18,25,120,350,7,230
-3.0359160432623500,24,30,100,250,6,150
-3.035935057320130,30,35,130,275,5,145
-3.036180769980670,82,85,110,175,3,65
-3.036215673783230,18,25,110,250,7,140
-3.036315374686130,22,30,80,150,8,70
-3.0363732198995500,72,75,50,175,3,125
-3.036377952793420,24,30,200,325,6,125
-3.0365910441835700,30,35,170,225,5,55
-3.037073216456880,24,30,140,275,6,135
-3.0371672839292200,24,30,60,475,6,415
-3.0371705110142500,76,80,130,150,4,20
-3.0371881822903900,28,35,50,100,7,50
-3.037455102871500,24,30,180,375,6,195
-3.0379106579056600,38,45,100,125,7,25
-3.038005281734850,24,30,150,325,6,175
-3.038075264174130,24,30,60,500,6,440
-3.038228566381690,18,25,70,300,7,230
-3.0382599954996100,38,45,190,200,7,10
-3.03826011614993,24,30,140,475,6,335
-3.0386247657876600,36,40,100,500,4,400
-3.0386798949056700,18,25,200,375,7,175
-3.0386807750281100,24,30,80,450,6,370
-3.038737166757150,46,50,200,275,4,75
-3.0390005991529600,26,35,190,200,9,10
-3.0394990670140300,24,30,190,400,6,210
-3.039688112493530,30,35,140,325,5,185
-3.039834283865460,66,70,150,175,4,25
-3.039945463215510,18,25,160,275,7,115
-3.0408148736451800,62,65,100,300,3,200
-3.040998768012550,18,25,60,250,7,190
-3.0411120239985200,24,30,50,300,6,250
-3.0412691783549500,36,40,160,500,4,340
-3.0413190335815300,30,35,170,275,5,105
-3.041333662805090,24,30,190,350,6,160
-3.04154162488134,18,25,80,400,7,320
-3.041559147546340,24,30,140,225,6,85
-3.041559162755820,24,30,120,250,6,130
-3.0415613294194300,18,25,200,325,7,125
-3.0415727452709800,44,50,130,150,6,20
-3.0416025763682900,46,50,90,200,4,110
-3.0417699840793600,18,25,80,325,7,245
-3.041775196496460,22,30,100,150,8,50
-3.042135416006710,62,65,120,275,3,155
-3.0422949270755400,18,25,190,375,7,185
-3.042476876358570,62,65,70,400,3,330
-3.042534472511650,30,35,130,300,5,170
-3.0425924297321700,18,25,60,275,7,215
-3.0426790247083000,46,50,190,275,4,85
-3.04269061710926,18,25,60,450,7,390
-3.0427010853399400,90,95,140,150,5,10
-3.0427610375989200,24,30,190,325,6,135
-3.042792024643680,30,35,180,275,5,95
-3.0430417553996400,62,65,60,225,3,165
-3.0431679937083200,62,65,130,350,3,220
-3.0432389584215400,46,50,180,225,4,45
-3.043284818421150,18,25,100,300,7,200
-3.043449975078400,84,90,140,150,6,10
-3.0435888116368800,36,40,50,375,4,325
-3.043601055225220,62,65,110,225,3,115
-3.043668620979150,62,65,110,375,3,265
-3.0437187403010100,24,30,90,375,6,285
-3.0439571226009000,22,30,50,125,8,75
-3.0440438460441300,24,30,70,275,6,205
-3.044281134408850,18,25,80,425,7,345
-3.0443693290233700,62,65,190,300,3,110
-3.0445013467193400,62,65,50,325,3,275
-3.0445068345099400,46,50,50,200,4,150
-3.04471304288084,30,35,130,325,5,195
-3.044723779501370,76,80,90,125,4,35
-3.0449544667380700,24,30,180,325,6,145
-3.045499702155160,18,25,110,350,7,240
-3.045561657294030,96,100,190,200,4,10
-3.04558379559284,76,80,160,175,4,15
-3.045742428910570,82,85,90,175,3,85
-3.0460607384353800,24,30,70,350,6,280
-3.0460873972510100,30,35,110,325,5,215
-3.0461666318905200,62,65,70,300,3,230
-3.0464365631367700,30,35,80,200,5,120
-3.0464433238524000,18,25,140,350,7,210
-3.046685883127110,62,65,50,225,3,175
-3.047189847613240,40,45,120,175,5,55
-3.0472087540638900,78,85,170,175,7,5
-3.047282112550300,24,30,90,425,6,335
-3.0473254086267400,24,30,180,350,6,170
-3.047524373963420,32,40,100,125,8,25
-3.047710209904700,50,55,150,175,5,25
-3.047736332621470,36,40,90,475,4,385
-3.047763050583080,30,35,50,200,5,150
-3.0479574720682100,72,75,130,200,3,70
-3.048095207650850,24,30,190,375,6,185
-3.0486256179842400,62,65,160,275,3,115
-3.0486586040962400,56,60,100,150,4,50
-3.0487231557586300,24,30,140,350,6,210
-3.0489941853347700,60,65,100,125,5,25
-3.049265345110410,72,75,120,200,3,80
-3.0492993808070900,36,40,90,500,4,410
-3.0494398044766800,90,95,90,100,5,10
-3.0495290200810100,62,65,70,325,3,255
-3.04977361362164,62,65,110,275,3,165
-3.049966908080710,36,40,50,350,4,300
-3.0500370066096200,96,100,100,125,4,25
-3.0500641105370500,24,30,80,425,6,345
-3.0501712019801300,24,30,100,275,6,175
-3.050299088286750,24,30,200,350,6,150
-3.0504983838338900,46,50,160,200,4,40
-3.0508002926892600,18,25,120,275,7,155
-3.050808346227880,18,25,130,350,7,220
-3.050885961515570,18,25,90,325,7,235
-3.051062613369980,24,30,120,275,6,155
-3.0512658095710000,18,25,110,400,7,290
-3.0517899105940600,62,65,70,200,3,130
-3.0520556612869800,24,30,200,375,6,175
-3.0522208473519600,18,25,160,450,7,290
-3.052337303889940,100,105,110,125,5,15
-3.052476271382140,62,65,50,250,3,200
-3.052770173569470,34,40,180,200,6,20
-3.0528102278967000,24,30,110,400,6,290
-3.0529645200602700,18,25,150,300,7,150
-3.053859881266710,62,65,80,325,3,245
-3.0539016269733300,18,25,150,200,7,50
-3.0543069607913000,92,95,90,150,3,60
-3.054487471457550,36,40,120,450,4,330
-3.0545214744212200,18,25,70,400,7,330
-3.054703205069020,24,30,180,300,6,120
-3.0554156543286900,24,30,110,250,6,140
-3.0554865634164300,56,60,130,175,4,45
-3.0556812784219200,24,30,140,375,6,235
-3.0557878756954600,24,30,100,300,6,200
-3.055977981111480,24,30,160,450,6,290
-3.056128957695560,56,60,90,150,4,60
-3.0564010887393700,46,50,100,200,4,100
-3.0565460032239200,62,65,110,300,3,190
-3.0567151772958900,24,30,70,200,6,130
-3.056926491864090,24,30,90,325,6,235
-3.0569635826797800,18,25,110,275,7,165
-3.0571645221802100,48,55,110,125,7,15
-3.0572842778091800,82,85,100,175,3,75
-3.0574016176827400,18,25,140,300,7,160
-3.0574859615230500,36,40,120,500,4,380
-3.0578080001866300,22,30,200,225,8,25
-3.058074180366710,36,40,200,450,4,250
-3.0581133650049600,92,95,130,175,3,45
-3.058242171997840,92,95,50,125,3,75
-3.058341364309290,62,65,60,275,3,215
-3.0583941939482500,18,25,170,250,7,80
-3.058517865346190,62,65,140,300,3,160
-3.05882449505779,46,50,130,200,4,70
-3.0589931413134900,46,55,170,175,9,5
-3.059030417454910,50,55,120,150,5,30
-3.0591421114422400,22,30,90,150,8,60
-3.059238340865000,24,30,120,350,6,230
-3.0592982542258800,36,40,50,400,4,350
-3.0598794762516700,24,30,60,450,6,390
-3.059990494979080,36,40,170,400,4,230
-3.0600080769440400,16,25,120,175,9,55
-3.060010233569250,72,75,60,175,3,115
-3.060038557752340,24,30,50,225,6,175
-3.0601066855638600,50,55,60,125,5,65
-3.0604641409244000,36,40,170,350,4,180
-3.0610096669923300,36,40,180,475,4,295
-3.0610724831456400,42,50,80,100,8,20
